mitra_name,position_name,address,description
PT Simplefi Teknologi Indonesia,Product Management,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Mengembangkan dan mengelola teknis dan  perencanaan kebutuhan pengguna aplikasi AwanTunai  Menentukan dan menganalisa metrik utama untuk mendorong pertumbuhan produk aplikasi AwanTunai Membantu memantau perkembangan day-to-day produk aplikasi AwanTunai yang sudah ada Merancang strategi dalam mengembangkan produk aplikasi AwanTunai Berkolaborasi dengan tim Data dan Engineering dalam mengembangkan produk aplikasi AwanTunai 
PT Global Tiket Network,Product Management ,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Teamwork & Collaboration Data Analytics and Visualization Product Dicscovery Product Analysis Product Development 
PT Traveloka Indonesia,Product Management Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten","Core Competency: Communication & Collaboration Core Competency: Practical Innovation Technical Competency: Project Management Technical Competency: Communication, teamwork & collaboration Technical Competency: UI / UX Knowledge and Basic prototyping Core Competency: Accountability Core Competency: Drive for Result Technical Competency: Problem Solving Technical Competency: Data Analysis "
PT Nodeflux Teknologi Indonesia,Product Manager,Jakarta Indonesia,Strategic Thinking Software Engineering & DevOps Introduction to Product Development for AI Powered Product Principle Teamwork Problem Solving Ability to communicate AI Product Strategy Analytical Skill AI Product Management 
PT Bhinneka Mentaridimensi,Product Manager Intern,"Jl. Gn. Sahari No.73C, RT.9/RW.7, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610", Product Documentation Product Management Business Process Business Process Management & Product Management (End to End Requirement)   Perencanaan & Organisasi Pekerjaan Kolaborasi inter antar tim  Kemampuan Komunikasi  Analitical Thinking 
PT Simplefi Teknologi Indonesia,Product Operation,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Membantu menganalisis kumpulan data issue dan menerjemahkannya untuk keperluan tim produk Berkolaborasi dengan tim Product lainnya, Marketing, Business Development, Finance, Risk, NSO/Sales, Legal untuk mengembangkan knowledge based / Product team Playbook Membantu memantau perkembangan day-to-day produk aplikasi AwanTunai yang sudah ada Membantu tim produk untuk melakukan internal atau external survei dan menentukan strategi yang akurat untuk tim produk Membantu mengelola seluruh tools dan software yang digunakan oleh tim product "
PT Telkom Indonesia (Persero) Tbk,Product Owner,"Jl Japati 1, Bandung",Documentation Production Program & Project Management Corporate Communication  Partner Relation Management Asset & Resource Management Value - Loyal	 Value - Harmonis	 Value - Adaptif	 Value - Kompeten	 Job Performance Value - Amanah	 Value - Kolaboratif 
PT Karya Dua Anyam,Product Research & Administration Intern,,Mendukung pelaksanaan riset dan pengembangan produk di komunitas  Mendukung pengumpulan data produksi periodik Mendukung pengumpulan data pendukung produksi Membantu pengawasan pelaksanaan pelatihan rutin aplikasi monitoring produksi Mendukung pengumpulan data produksi harian 
PT Semesta Integrasi Digital,Product Researcher,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Problem solving Meeting Koordinasi Pembuatan rencana penelitian Pembuatan dokumentasi Proyek penelitian desain 
PT Vidio Dot Com,Product Researcher,"SCTV Tower, Senayan City, Jakarta Pusat",Dapat menjalankan proses research secara kualitatif dan kuantitatif Dapat mempresentasikan dan mengkomunikasikan hasil research yang dilakukan Teamwork Skill  Communication Skill  Reporting Skill 
PT Simplefi Teknologi Indonesia,Product Researcher,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Berkolaborasi dengan tim Product dalam menganalisis data hasil penelitian Melakukan desk research Mampu merancang, dan melakukan field research Merancang proyek penelitian Merancang strategi penelitian yang tepat "
PT Simplefi Teknologi Indonesia,Product & Trade Marketing,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Membantu menjalankan program dan aktivitas marketing Membantu merencanakan promosi dan mengidentifikasi peluang promosi baru Membantu mengidentifikasi peluang pendapatan baru dengan menjalin hubungan dengan pihak eksternal Membantu memastikan project yang sedang berjalan sesuai dengan rencana tim Marketing  Membantu membuat strategi trade marketing pada tim Marketing 
PT Cloud Hosting Indonesia,Program & Event Specialist,"Sentral Senayan II, Jl. Asia Afrika No.8, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",Melaksanakan Event dan melakukan pelaporan Menganalisa dan mengidentifikasi jenis program yang dapat dilakukan untuk menunjang strategi pemasaran perusahaan Mengidentifikasi KOL untuk kebutuhan pemasaran perusahaan Membuat Brief dan menghubungi KOL untuk kebutuhan pemasaran perusahaan yang sejalan dengan campaign perusahaan. Melakukan analisis atas efektifitas penggunaan KOL Mengidentifikasi elemen pemasaran perusahaan Planning Event 
PT Uni Tokopo Teknologi,Program Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Stakeholders Engagement Plan Perencanaan Amplifikasi dan Pengembangan Kampanye Sosial Communication & Public Speaking Empati & Analisa Masalah Sosial Project Management 
PT Linimuda Inspirasi Negeri,Program & Kurikulum Internship Program,"Griya Dros, Jl KH Abdullah Syafei No 1 (Tebet Utara Dalam 34), Kel. Tebet Timur, Kec. Tebet, Kota Adm. Jakarta Selatan, Prov. DKI Jakarta",Membuat program Bootcamp yang akan dilaksanakan di MySkill Melakukan public speaking yang efektif Memanajemen mentor dan peserta program Proses networking secara end-to-end kepada calon tutor dan mentor Analisis program bootcamp melalui riset pasar dan strategi kompetitor Membuat rencana silabus program yang fokus dengan learning experience dan learning ouput 
PT BISA ARTIFISIAL INDONESIA,Program Manager,JLN. IR H JUANDA NO. 84 BANDUNG,Program Manager Event Organizer Manajemen Proyek Team Work Public Speaking 
PT Pilihanmu Indonesia Jaya,Programmer,"Jalan Asem Baris Raya Blok A17, Kebon Baru, Tebet, Jakarta Selatan, DKI Jakarta",Instalasi dan pengaturan web server Project Framework Analisis dan Desain Algoritma Depedency Management Software Design Software Quality Assurance Software Version Control Pengembangan perangkat lunak Manajemen Proyek Sistem Informasi SEO Data Processing 
PT Arkatama Multi Solusindo,Programmer ,"Perum Joyo Agung Greenland No. B1 Tlogomas, Lowokwaru, Malang, Jawa Timur",Melakukan debugging Mengimplementasikan user interface Membuat dokumen kode program Menggunakan struktur data Melakukan instalasi software tools pemrograman Menggunakan library atau komponen pre-existing Menulis kode dengan prinsip sesuai guidelines dan best practices Mengimplementasikan pemrograman terstruktur dan berorientasi objek dengan pendekatan MVC 
PT Telkom Indonesia (Persero) Tbk,Project Admin,"Jl Japati 1, Bandung",Project Evaluation Risk Management Project Execution & Control Project Planning Partner Relation Management Value - Adaptif	 Value - Harmonis	 Value - Kolaboratif	 Job Performance Value - Amanah	 Value - Kompeten	 Value - Loyal	 
PT Karya Dua Anyam,Project Assistant Intern,,pendampingan dan tindak lanjut pelaksanaan studi kelayakan oleh enumerator atau Fasilitator Lapangan Penyusunan laporan periodik dan laporan akhir program untuk mitra rencana kerja dan dokumen administratif studi kelayakan Trainer dalam Pelatihan Modul Rantai Pasok dan Aplikasi Krealogi Persiapan Administrasi dan Teknis Pelatihan Berkoordinasi dengan Mitra dan briefing pelaksanaan studi kepada enumerator Mitra Rekruitmen Fasilitator Lapangan persiapan administrasi dan Teknis Penutupan Proyek perbaikan dan pembaharuan dokumen existing dalam divisi sebagai upaya peningkatan kualitas implementasi proyek pengolahan dan interpretasi data hasil pelatihan dan pendampingan UMKM monitoring kegiatan survey dampak community dan stakeholder engagement Pemetaan Kendala dari Peserta untuk Konsultasi Usaha Perencanaan Kegiatan Pelatihan Modul Rantai Pasok 
PT Semesta Integrasi Digital,Project Associate ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Kemampuan komunikasi Kemampuan Administrasi Kemampuan Koordinasi  Project Support Kemampuan manajemen proyek 
PT Huawei Tech Investment,Project Controller,,Project Management HCIA Security KPI Project Controller iLearningX 1 HCIA Access 
PT Telkom Indonesia (Persero) Tbk,Project Management,"Jl Japati 1, Bandung",Project Planning Project Evaluation Partner Relation Management Document Production Project Execution & Control Risk Management Value - Harmonis	 Job Performance Value - Adaptif	 Value - Kompeten	 Value - Amanah	 Value - Kolaboratif	 
PT Hashmicro Solusi Indonesia,Project Management,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Problem Solving Relationship Building ERP Software Project Management Kedisiplinan 
PT Telkom Indonesia (Persero) Tbk,Project Management,"Jl Japati 1, Bandung",Partner Relation Management Risk Management Project Execution & Control Document Production Project Planning Project Evaluation Value - Amanah Job Performance Value - Loyal	 Value - Kolaboratif	 Value - Harmonis	 Value - Kompeten	 Value - Adaptif	 
PT Telkom Indonesia (Persero) Tbk,Project Management,"Jl Japati 1, Bandung",Value - Kolaboratif	 Document Production Project Planning Partner Relation Management Project Execution & Control Value - Harmonis	 Value - Adaptif	 Value - Amanah	 Project Evaluation Risk Management Value - Loyal	 Job Performance Value - Kompeten	 
PT Telkom Indonesia (Persero) Tbk,Project Management,"Jl Japati 1, Bandung",Risk Management Partner Relation Management Project Execution & Control Project Planning Document Production Project Evaluation Value - Harmonis	 Value - Amanah	 Value - Loyal	 Value - Adaptif	 Value - Kolaboratif	 Value - Kompeten	 Job Performance 
PT Telkom Indonesia (Persero) Tbk,Project Management,"Jl Japati 1, Bandung",Project Execution & Control Partner Relation Management Risk Management Project Evaluation Project Planning Document Production Job Performance Value - Amanah	 Value - Harmonis	 Value - Kompeten	 Value - Loyal	 Value - Adaptif	 Value - Kolaboratif	 
PT Karya Dua Anyam,Project Management Intern,,"Persiapan administrasi, Membangun alur komunikasi dan Pelaksanaan Program Membuat laporan progress dan closing proyek Pengolahan dan analisis data proyek Pengembangan Sistem Manajemen Pelatihan Pembuatan Konsep, Perencanaan, Budgeting, dan Pembagian SDM Program Mitigasi resiko proyek	 Monitoring dan Evaluasi proyek berdasar output "
PT GIT SOLUTION,Project Manager,,"Pengenalan manajemen tim menggunakan manajemen tools dan laporan pekerjaan.Peserta juga di berikan pengalaman langsung dalam memimpin & mengelola project. Dokumen SRS Fundamental Software Development Life Cycle (SDLC) Laporan setiap proses pre production, production dan pra production  Manajemen TIM Project Charter dan Project Management Plan "
PT Nodeflux Teknologi Indonesia,Project Manager,Jakarta Indonesia,"Product Knowledge Business Process Project SOP & Documents Decision Making Solution Knowledge (Analytic Sheets, Solution Line Up) Software & Data Interpretation Communication & Leadership Innovative & Creative Mindset Problem Identification & Escalation Training (Presentation & Public Speaking) "
PT Vidio Dot Com,Project Manager (Emtek Digital),"SCTV Tower, Senayan City, Jakarta Pusat",Dapat memastikan project/campaign berjalan dengan lancar Team Work Time Management Dapat memanage komunikasi dengan tim terkait dan juga stakeholder Communication Skills 
PT Media Dokter Investama,Project Officer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
",Kemampuan Strategic Thinking Koordinasi dan kolaborasi dengan berbagai stakeholder pada proses bisnis Melakukan negosiasi Perencanaan dan pengaturan proyek Manajemen kualitas Manajemen biaya Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Kemampuan Design Thinking Membangun dan memahami a sense of Business Centric approach Manajemen resiko Kemampuan perencanaan dan pengorganisasian Kemampuan manajemen diri 
PT Traveloka Indonesia,"Public, Policy & Government Relations Intern","Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Drive for Result Core Competency: Accountability Technical Competency: Report Writing Core Competency: Communication & Collaboration Core Competency: Practical Innovation Technical Competency: Community Engagement Technical Competency: Project Management Technical Competency: Research & Analysis 
PT Hashmicro Solusi Indonesia,Public Relation,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Proyek Kolaborasi Brand Awareness Marketing Communication Editorial Kedisiplinan 
PT Simplefi Teknologi Indonesia,Public Relations,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Berkolaborasi dengan tim eksternal dalam membuat program Public Relations Membantu daily operation day-to-day pada Corporate Affairs Team yang berkaitan dengan Public Relations  Berkolaborasi dengan Corporate Affairs Team dalam perencanaan kegiatan Ad-hoc Public Relations Mengelola media digital AwanTunai (Dari perencanaan hingga perilisan) Membantu mengelola isu yang berkaitan dengan Public Relations 
PT ECART WEBPORTAL INDONESIA,Public Relations/Communications Intern,,"Problem Solving  Proses Aktivasi Program Kehumasan di Korporasi  Dasar-dasar Pembuatan Program Kehumasan  Presentation Skill Riset Media dan Key Opinion Leader - monitoring  Dasar-dasar pembuatan dokumen kehumasan (berita pers, factsheet, latar belakang, undangan media, catatan untuk media, berita foto)  Komunikasi Interpersonal dan Administrasi "
PT Uni Tokopo Teknologi,Public Relations Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Conducting virtual media visit Establish partnership with KOL and media companies Media initiative reporting Conducting virtual media gathering Conducting press release seeding Press release writing and copywriting for media pitch Proposal writing for content collaboration purpose 
PT Home Credit Indonesia,QA Analyst,"Plaza Oleos Lantai 8 Jl. TB Simatupang No. 53A, Jakarta Selatan 12520
",Membuat dokumentasi UAT dan proses Testing yang baik Development Skill Manajemen Proyek Kerjasama tim secara dinamis  Kemampuan adaptasi  
PT Investree Radhika Jaya Group,QA Engineer,"AIA Central 21st Floor, Jalan Jendral Sudirman No.Kav. 48A, RT.5/RW.4, Karet Semanggi, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",Manual Functional Testing Non Functional Testing Automation Functional Testing Software Testing 
PT GIT SOLUTION,QA Software,,"Melakukan asistensi teknis dan pelatihan kepada pengguna, serta mampu membuat laporan, dokumentasi, dan pengarsipan secara sistematis. Desain perangkat lunak dan kebutuhan perangkat lunak  Orientasi kelas (Brainstorming, Team Work, Pengenalan Tools) Mengembangkan dokumentasi, yang dapat dimasukkan dalam proyek deliverable Pengenalan lebih dalam terkait test case di suatu sistem dengan memperhatikan model SDLC yang digunakan "
PT Vidio Dot Com,QC Edit - Content Support,"SCTV Tower, Senayan City, Jakarta Pusat",Paham mengenai content metadata Meningkatkan search engine optimization Team Work Communication Skill Time Management 
PT Huawei Tech Investment,QSHE Engineer,,Data Communication 2 Data Communication 1 Data Communication 3 Project Management 
PT Bejana Investidata Globalindo,Quality Assurance,"Jl. Cipaku Indah III No. 14, Bandung, Jawa Barat, Indonesia, 40143",Kerjasama tim secara dinamis Mengintegrasikan automated test dengan Continous Integration (CI) tools Penyusunan dokumen skenario pengujian  Implementasi automated test pada aplikasi dengan menggunakan robot framework Implementasi API testing 
PT Indonesia Indicator,Quality Assurance,"Menara Sudirman Lt. 15 Lot A Jl. Jendral Sudirman Kav. 60 RT. 005, RW. 003, Senayan, Kebayoran Baru, Kota Jakarta Selatan, DKI Jakarta, 12190
",Dokumentasi Testing Sistem 
PT Bejana Investidata Globalindo,Quality Assurance,"Jl. Cipaku Indah III No. 14, Bandung, Jawa Barat, Indonesia, 40143",Kerjasama tim secara dinamis Implementasi automated test pada aplikasi dengan menggunakan robot framework Mengintegrasikan automated test dengan Continous Integration (CI) tools Penyusunan dokumen skenario pengujian  Implementasi API testing 
PT Digdaya Olah Teknologi Indonesia,Quality Assurance,"Jl. Jend. Sudirman Kav. 25, RT.10/RW.1, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",Kemampuan untuk bekerja dalam organisasi atau team agile Melakukan Dokumentasi Melakukan Manual Testing Kemampuan membuat tulisan berdasar riset atau pengalaman Problem Solving Membuat Test Automation 
PT Traveloka Indonesia,Quality Assurance Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Technical Competency: Subversioning (Git) Technical Competency: Testing Core Competency: Practical Innovation Core Competency: Drive for Result Technical Competency: Software Engineering Life Cycle Technical Competency: Writing Technical Documentation Technical Competency: UI Automation Testing Core Competency: Accountability Core Competency: Communication & Collaboration 
PT Semesta Integrasi Digital,Quality Assurance (QA) Analyst,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Test Run Release Fitur dan Perbaikan bug Uji Coba Aplikasi SIT (System Integration Testing) dan UAT (User Acceptance Testing) Test Case dan Test Plan Kemampuan Koordinasi  
PT Semesta Integrasi Digital,Quality Assurance (QA)  Operation,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Pembuatan Laporan Pemantauan QA Operation Kemampuan Koordinasi  Pemantauan dan Eskalasi Isu Pembuatan Test Case Pembuatan Laporan Eror atau Kasus 
Yayasan Adipurna Inovasi Asia,Quality Assurance / Software Tester,,IT Project Management Quality Assurance ICT Soft Skills Etos Kerja 
PT ECART WEBPORTAL INDONESIA,Real Estate Intern,,Presentation Skill Tehnik Sipil Menguasai Sketchup / Autocad Negosiasi Business Case Assesment Bangunan Problem Solving 
PT ECART WEBPORTAL INDONESIA,Reconciliation & Rate Card Operation Intern,,COD & Reconciliation Analisis Claim Analisis Enhancement Automated Billing 4PL Cost Analisis Presentation Skill Problem Solving Project Management untuk 4PL Reconciliation 
PT Mitra Integrasi Informatika,Recruiter and Employer Branding,"APL Tower Lantai 37, Jl. Letjen S. Parman Kav. 28, RT.12/RW.6, Tj. Duren Sel., Jakarta Barat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Administrasi Proses Pelatihan dan Pengembangan  Communication skills Penyusunan Modul Pelatihan dan Pengembangan Plan and Control Driven Orientation Team Orientation Manajemen SDM  
PT Huawei Tech Investment,Regional Technical Support,,Data Communication 3 Project Management Data Communication 1 Data Communication 2 
PT Telkom Indonesia (Persero) Tbk,Research,"Jl Japati 1, Bandung",Customer Insights & Understanding Digital Product Solution Design User Experience Design User Experience Evaluation Valuation Analysis 
PT ECART WEBPORTAL INDONESIA,Retail Experience  Intern,,Problem Solving MS. Excel Competency Presentation Skill Photoshop Communication Skill Research Project Management 
PT ECART WEBPORTAL INDONESIA,Retail Strategy  Intern,,Communication Skill Project Management Presentation Skill Data Analysis (inc Ms Excel Proficiency) Research Problem Solving Melakukan In Depth Analysis/ Projection 
PT Traveloka Indonesia,"Revenue, Growth & Management Intern","Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Communication & Collaboration Core Competency: Practical Innovation Core Competency: Accountability Core Competency: Drive for Result Technical Competency: Data Gathering and Analysis Technical Competency: Problem Solving Technical Competency: Project Management 
PT Huawei Tech Investment,RF Engineer,,Project Management 
PT Simplefi Teknologi Indonesia,Risk Merchant Admin,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Mengelola dan memantau aktivitas debitur produk aplikasi AwanTunai Membantu menganalisis situasi keuangan klien Membuat analisis risk management aplikasi AwanTunai Membantu mengelola risk & fraud untuk jangka pendek dan panjang Membantu menangani strategi mitigasi fraud yang sudah ada 
PT Simplefi Teknologi Indonesia,Risk Supplier & Fraud,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Mengelola dan memantau aktivitas debitur produk aplikasi AwanTunai Membuat analisis risk management aplikasi AwanTunai Membantu menangani strategi mitigasi fraud yang sudah ada Membantu menganalisis situasi keuangan klien Membantu mengelola risk & fraud untuk jangka pendek dan panjang 
PT TELEKOMUNIKASI SELULAR,Robotic Process Automation Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Creative Thinking IT Requirement Analysis Application/Software Design RPA Programming Softskill ""AKHLAK & ACTION"" "
PT TELEKOMUNIKASI SELULAR,Robotic Process Automation Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","IT Requirement Analysis RPA Programming Creative Thinking Application/Software Design Softskill ""AKHLAK & ACTION"" "
PT Digdaya Olah Teknologi Indonesia,Sales,"Jl. Jend. Sudirman Kav. 25, RT.10/RW.1, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",Sales Strategics and Analytics [Analytical & Solution] Sales Operations and Administrations [Implementation & Performance] Salesperson Development [Leadership & Mindset] Trends in VUCA World [Outlook] Product Knowledge Insight Communication and Negotiation Practice 
PT Bejana Investidata Globalindo,Sales,"Jl. Cipaku Indah III No. 14, Bandung, Jawa Barat, Indonesia, 40143",Perencanaan Pemasaran Kerjasama tim secara dinamis Analytics tools dan Maintenance Strategy Plan Search Engin Optimization Search Engine Marketing Sosial Media Marketing  Analisis data pengguna 
PT Bejana Investidata Globalindo,Sales,"Jl. Cipaku Indah III No. 14, Bandung, Jawa Barat, Indonesia, 40143",Sosial Media Marketing  Analisis data pengguna Business Development Kerjasama tim secara dinamis Analytics tools dan Maintenance Strategy Plan Search Engine Optimization (SEO) 
PT Karya Dua Anyam,Sales Acquisition Intern,," Visit or Call user Mengajak user untuk melakukan catat pesanan Mengajak user untuk kirim pesanan menyampaikan informasi campaign berjalan kepada user Persiapan administrasi aktivation offline         Laporan pelaksanaan aktivation offline         pelaksanakan aktivation offline Menjalin hubungan baik dengan user Krealogi Menerima anggota grup facebook secara reguler sesuai kriteria anggota  persiapan kebutuhan tools kegiatan   Membuat report pencapaian setiap minggu Analisis program dan segmentasi member grup     pemilihan 100 allocation user maintance berdasarkan user acquitition Menginformasikan Aktivasi di grup facebook, wa dan telegram  reportasi pelaksanaan aktivasi di grup facebook   pencatatan keanggotaan grup facebook        Menjalin hubungan secara online terhadap user di channel komunitas "
PT Cloud Hosting Indonesia,Sales & Business,"Sentral Senayan II, Jl. Asia Afrika No.8, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",Service Excellent Awareness Komunikasi Efektif Offering Product Pemahaman Product Knowledge Keep In Touch  Dealling  
PT XL Axiata Tbk,Sales Central Intern (Cirebon Office),,Communication 
PT Central Artificial Intelligence,Sales & Digital Marketing,-,Public Speaking Keterampilan sales dan marketing Marketing Communication Digital Marketing Brand Awareness Marketing Development 
PT Pundi Mas Berjaya,Sales & Digital Marketing,"Jl. Kw. Industri Tunas 2 No.7D, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",Information Gathering Document Preparation Making Proposal Making Pitch Presentation Making Promotional Material Customer Query Handling 
PT XL Axiata Tbk,Sales East Intern (Surabaya Office),,Market knowledge Project Management Communication skills Agility Time Management 
PT Simplefi Teknologi Indonesia,Sales Management,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Merencanakan, Melaksanakan, Memantau, Mengevaluasi, dan Mengembangkan Strategi Pemasaran di bidangnya masing-masing Mempersiapkan rencana penjualan dan menetapkan target acuan dengan Tim National Sales  Berkolaborasi dengan Tim Marketing dan Tim Finance pada kegiatan yang berkaitan dengan sales, promosi, dan product Memahami produk dan solusi dari permasalahan yang ada pada AwanTunai  Membantu daily operation day-to-day pada National Sales Team "
PT Vidio Dot Com,Sales Operations (Emtek Digital),"SCTV Tower, Senayan City, Jakarta Pusat",Dapat memastikan project/campaign berjalan dengan lancar dan meningkatkan volume penjualan Communication Skills Dapat memanage komunikasi dengan tim terkait dan juga stakeholder Time Management Team Work 
PT Simplefi Teknologi Indonesia,Sales Product & Improvement,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Membantu merencanakan strategi terkait produk AwanTunai termasuk peningkatan pendapatan penjualan dan ekspansi pasar Membantu daily operation day-to-day pada National Sales Team Membantu menyusun strategi pemasaran terkait aktivitas, sasaran, dan sumber daya yang dibutuhkan National Sales Team Membantu membuat strategi yang meningkatkan retensi pelanggan untuk pertumbuhan jangka panjang  Membantu memperbaiki dan meningkatkan produk AwanTunai dengan mengumpulkan data, survei, dan hasil evaluasi yang ada "
PT Vidio Dot Com,Sales Programmatic OMP & PMP (Emtek Digital),"SCTV Tower, Senayan City, Jakarta Pusat",Dapat memastikan perencanaan campaign ads yang akan tayang serta monitoring terkait dengan penayangan ads. Time Management Dapat memanage komunikasi dengan tim terkait dan juga stakeholder Team Work Communication Skills 
PT Semesta Integrasi Digital,Sales & Promotion,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.", Kemampuan Pengumpulan Data dan Informasi  Desain Acara Kreatif Pengembangan hubungan pelanggan Project Support Kemampuan Koordinasi  
PT Baracipta Esa Engineering,Sales & Promotion,"Jl. Mijil No. 98 Karangjati, Ngemplak, Kel. Sinduadi, Kec. Mlati, Sleman, Prov. Daerah istimewa Yogyakarta 55284","Memahami Business Model Canvas (BMC) suatu entitas bisnis Menganalisis potensi pasar dan membangun komunikasi yang efektif Merancang strategi untuk meningkatkan brand awareness dan revenue perusahaan Merancang program pemasaran dan promosi sampai dengan closing Menguasai analisis dan manajemen data Memiliki inisiatif, kreativitas dan teamwork "
PT XL Axiata Tbk,Sales West Intern (Medan Office),,Market knowledge Project Management Agility  Time Management Communication skills 
PT Warung Teknologi Indonesia,Sample Position Magang Cycle 3,"DKI Jakarta, Indonesia",This is testing data don't apply this program ! Just sample data Testing data 
PT Semesta Integrasi Digital, School Partnership,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Project Support Kemampuan komunikasi Kemampuan administratif Kemampuan komunikasi Kemampuan perencanaan dan organisasi pekerjaan 
