restaurant_name,name,rating,review
Restoran Numani,Bowo Winarno,3.0,['nice']
Restoran Numani,Dedi Widnyana,5.0,['nice']
Restoran Numani,eko wahyu adi widodo,5.0,['good']
Restoran Numani,Azfa Pabulo Sinergi,5.0,['fish']
Restoran Numani,La Faisal,5.0,['delici']
Restoran Numani,Just Mike,5.0,['favourit']
Restoran Numani,Ricky Ricky,3.0,['good']
Restoran Numani,Bisma Arifudin,1.0,['recommend']
Restoran Numani,afsyahalbana@gmail.com Albana,4.0,"['marlioboro', 'best']"
Restoran Numani,Arlina Paramita,5.0,"['good', 'food']"
Restoran Numani,Irawan Architect,4.0,['sip']
Restoran Numani,Triyan Ardiyana,3.0,['well']
Restoran Numani,Fahrizal Fikri Khusni,5.0,"['good', 'restaur']"
Restoran Numani,KANKAN ISKANDAR,1.0,"['qualiti', 'control']"
Restoran Numani,Achmad Raiza Naufali Yaqdhan,2.0,['recommend']
Restoran Numani,STP Creations,2.0,['recomend']
Restoran Numani,Wahyu Tyas,4.0,['seafoodnya']
Restoran Numani,Irvan S99,2.0,[]
Restoran Numani,sri nurfatimah,5.0,['epic']
Restoran Numani,Tatang Iskarna,5.0,"['great', 'place']"
Restoran Numani,marga azis abdillah,3.0,"['good', 'servi']"
Restoran Numani,vivian vy,5.0,"['seafood', 'restaur']"
Restoran Numani,Sudirman Halim,4.0,"['nice', 'food']"
Restoran Numani,Ansori Web ID,5.0,"['nice', 'place']"
Restoran Numani,Eres Ga,3.0,"['nice', 'place']"
Restoran Numani,tysshsbsjsss hsjjssssssj,4.0,"['fresh', 'food']"
Restoran Numani,rama dayanti,3.0,"['spaciou', 'car', 'motorbik', 'park', 'hand', 'wash', 'basin', 'avail', 'soap', 'food', 'servic', 'took', 'long', 'time', 'price', 'expens', 'especi', 'want', 'pay', 'cashier', 'profession', 'tast', 'food', 'normal', 'rice', 'soggi', 'ye', 'food', 'realli', 'expens']"
Restoran Numani,Atex LW,4.0,"['varieti', 'gourami', 'dish', 'locat', 'parangtr', 'street', 'larg', 'area', 'complet', 'variou', 'facil', 'like', 'restaur', 'rest', 'area', 'present', 'tast', 'sorri', 'rate', 'yet', 'servic', 'good', 'hope', 'futur', 'even', 'better']"
Restoran Numani,Advian Citra Perdana,5.0,"['good', 'food', 'menu', 'famili', 'packag', 'afford', 'gazebo', 'comfort', 'famili', 'strateg', 'locat', 'edg', 'pari', 'spaciou', 'park', 'fast', 'servic', 'bonu', 'takjil', 'compot', 'break', 'fast', 'month', 'fast']"
Restoran Numani,Titik Suprihatin,3.0,"['often', 'visit', 'mother', 'still', 'healthi', 'tonight', 'visit', 'rememb', 'tast', 'chang', 'lot', 'tonight', 'visitor', 'realli', 'far', 'memori', 'ever', 'felt']"
Restoran Numani,Huzaifah Jazmi,5.0,"['locat', 'spaciou', 'carp', 'pond', 'larg', 'size', 'sea', 'crayfish', 'also', 'avail']"
Restoran Numani,Ayu Arinda,3.0,"['restaur', 'spaciou', 'food', 'okay', 'prayer', 'room', 'clean', 'moreov', 'ablut', 'place', 'duhh', 'dirti', 'smell', 'leftov', 'food', 'mani', 'cat', 'eat', 'uncomfort']"
Restoran Numani,Muhammad Jawad,5.0,"['numani', 'restaur', 'carp', 'chili', 'sauc', 'great', 'locat', 'parangtr', 'street', 'strateg', 'return', 'south', 'coast', 'stop', 'eat', 'place']"
Restoran Numani,Lintang,5.0,"['restaur', 'big', 'food', 'delici', 'price', 'quit', 'afford', 'locat', 'strateg', 'goe', 'toward', 'parangtr', 'oh', 'yeah', 'park', 'lot', 'realli', 'wide', 'bring', 'bi', 'vehicl', 'want', 'eat', 'friend', 'cowork', 'extend', 'famili']"
Restoran Numani,Sri Sucahyaning,5.0,"['beefsteak', 'dinner', 'menu', 'delici', 'orang', 'juic', 'great']"
Restoran Numani,Heldin Meilani,4.0,"['food', 'delici', 'fast', 'issu', 'menu']"
Restoran Numani,endang tutik,4.0,"['still', 'cat', 'climb', 'tabl', 'eat', 'leftov', 'food', 'left', 'buyer', 'offic', 'time', 'clean', 'time', 'nephew', 'still', 'wait', 'order', 'serv', 'coincident', 'tabl', 'close', 'togeth', 'bit', 'uncomfort', 'see', 'advic', 'buyer', 'finish', 'eat', 'place', 'offic', 'immedi', 'clean', 'tabl', 'cat', 'climb', 'onto', 'tabl']"
Restoran Numani,Fitrianingsih Huma,2.0,"['place', 'clean', 'comfort', 'food', 'tast', 'okay', 'import', 'thing', 'pretti', 'good', 'sweet', 'sour', 'gourami', 'ca', 'kangkung', 'tast', 'drink', 'lemon', 'tea', 'sugar', 'mayb', 'forgot', 'give', 'sugar', 'take', 'photo']"
Restoran Numani,Wisnu Setiaji,5.0,"['spaciou', 'park', 'comfort', 'place', 'suffici', 'toilet', 'group', 'decent', 'price', 'mosqu', 'might', 'cleaner']"
Restoran Numani,Athar Pras,1.0,"['tour', 'bureau', 'invit', 'lunch', 'impress', 'disappoint', 'term', 'tast', 'menu', 'cleanli', 'tablewar', 'glass', 'drink', 'seem', 'wash', 'even', 'wash', 'might', 'careless']"
Restoran Numani,Hudannur Rahmadan,1.0,"['got', 'angri', 'custom', 'pickup', 'taken', 'day']"
Restoran Numani,rizky nanda,3.0,"['spaciou', 'place', 'averag', 'food', 'tast', 'pretti', 'good', 'point', 'good', 'servic']"
Restoran Numani,Nurman Nurman asmuni,5.0,"['conveni', 'rendev', 'n', 'culinari', 'tourism', 'varieti', 'menu', 'indonesian', 'popular', 'cuisin', 'well', 'sea', 'fodd', 'variou', 'gurameh', 'baker', 'joo', 'well', 'top', 'chawn', 'fish']"
Restoran Numani,Camelia Faizan,5.0,"['place', 'nice', 'comfort', 'clean', 'food', 'divers']"
Restoran Numani,Siti Baroroh,4.0,"['wide', 'area', 'mosqu', 'toilet', 'park', 'area', 'atmospher', 'relax', 'front', 'rather', 'dirti', 'cheap', 'menu', 'especi', 'use', 'packag', 'flavor', 'sweet', 'sour', 'sauc', 'english', 'sm', 'less', 'mantep', 'recommend', 'burn']"
Restoran Numani,Elis Kumara Djati,5.0,"['numani', 'time', 'first', 'famili', 'second', 'kukmp', 'offic', 'bantul', 'regenc', 'cooper', 'like', 'menu', 'fit', 'perfectli', 'tongu', 'vacat', 'jogjakarta', 'forget', 'stop', 'numani', 'good', 'afternoon', 'thank', 'greet', 'healthi']"
Restoran Numani,Nur J,4.0,"['strateg', 'restaur', 'side', 'road', 'menu', 'complet', 'tast', 'realli', 'good', 'larg', 'portion', 'satisfi', 'afford', 'price', 'give', 'larg', 'park', 'area', 'prayer', 'room', 'place', 'eat', 'also', 'good', 'beauti', 'like', 'small', 'gt', 'cottag', 'view', 'good', 'fish', 'pond', 'also', 'plenti', 'hand', 'wash', 'facil', 'chat', 'privat', 'distanc', 'visitor', 'far', 'suitabl', 'eat', 'togeth', 'partner', 'famili', 'buffet', 'togeth', 'tour', 'buse', 'employe', 'work', 'also', 'friendli', 'mayb', 'make', 'addit', 'toilet', 'close', 'prayer', 'room', 'beautifi', 'visitor', 'friendli', 'musolanya', 'offic', 'clean', 'happi', 'culinari', 'guy']"
Restoran Numani,Yuni Zuni,5.0,"['numani', 'restaur', 'delici', 'food', 'place', 'also', 'beauti', 'suitabl', 'famili', 'event', 'offic', 'event']"
Restoran Numani,Arif Rahman Go,4.0,"['enough', 'prayer', 'room', 'spaciou', 'park', 'mani', 'place', 'eat', 'choos', 'dine', 'hall', 'enough', 'toilet', 'fish', 'pond', 'catfish', 'big']"
Restoran Numani,tin arta,5.0,"['spaciou', 'park', 'area', 'delici', 'food', 'hand', 'wash', 'facil', 'prayer', 'room', 'toilet']"
Restoran Numani,Falasifah Ani Yuniarti,5.0,"['spaciou', 'restaur', 'mani', 'choic', 'place', 'gazebo', 'accommod', 'peopl', 'larg', 'group', 'dozen', 'peopl', 'dish', 'serv', 'warm', 'surpris', 'wait', 'duku', 'time', 'order', 'fish', 'seafood', 'dish', 'avail', 'along', 'varieti', 'veget', 'drink', 'also', 'buy', 'packag', 'spaciou', 'park', 'space', 'good', 'servic']"
Restoran Numani,Eryc Dnb,1.0,"['confirm', 'long', 'ago', 'group', 'arriv', 'food', 'look', 'like', 'taken', 'someon', 'turn', 'group', 'still', 'eaten', 'ask', 'offic', 'even', 'confus', 'rice', 'hard', 'ined']"
Restoran Numani,Heri Pure,5.0,"['grill', 'pomfret', 'typic', 'numani', 'restaur', 'place', 'quit', 'comfort', 'spaciou', 'park', 'sever', 'buse', 'mani', 'tour', 'bu', 'group', 'stop', 'restaur', 'strateg', 'locat', 'jl', 'parangtr']"
Restoran Numani,Fajar Rustanto (Fajar),3.0,"['food', 'pretti', 'good', 'grill', 'chicken', 'good', 'tast', 'input', 'toilet', 'door', 'may', 'someth', 'need', 'improv']"
Restoran Numani,Kus Ferian Yusup,4.0,"['comfort', 'delici', 'ampl', 'park']"
Restoran Numani,Putri Wijayanti,4.0,"['food', 'quit', 'good', 'know', 'price', 'eaten', 'school', 'picnic', 'toilet', 'clean', 'even', 'though', 'paid']"
Restoran Numani,herman sulaeman,5.0,"['seafood', 'restaur', 'tast', 'good', 'tongu', 'price', 'expens', 'park', 'lot', 'wide', 'buse', 'though', 'prayer', 'room', 'small', 'room', 'even', 'bathroom', 'dine', 'area', 'spaciou', 'accommod', 'mani', 'peopl', 'tabl', 'chair', 'avail', 'choos', 'accord', 'tast', 'holiday', 'season', 'usual', 'crowd', 'visitor', 'especi', 'tourist', 'return', 'sand', 'dune', 'beach', 'around']"
Restoran Numani,Ulfah Sam sari,5.0,"['flour', 'fri', 'fish', 'food', 'pretti', 'good', 'chili', 'sauc', 'rural', 'atmospher', 'thick', 'green', 'cool']"
Restoran Numani,komala katrin,5.0,"['place', 'suitabl', 'event', 'tast', 'food', 'delici', 'price', 'standard', 'seafood', 'restaur']"
Restoran Numani,Nilil Fadilah,4.0,"['restaur', 'spaciou', 'fish', 'pond', 'mani', 'choic', 'food', 'lesehan', 'suitabl', 'larg', 'famili', 'meal']"
Restoran Numani,Edy Kuswanto,2.0,"['food', 'good', 'rice', 'dri', 'hard', 'drink', 'also', 'memor', 'anyway', 'menu', 'recommend']"
Restoran Numani,farezha aulia,4.0,"['ate', 'come', 'home', 'beach', 'group', 'menu', 'minimalist', 'mayb', 'econom', 'packag']"
Restoran Numani,Jauhar Nayla,5.0,"['spaciou', 'comfort', 'place', 'menu', 'complet', 'delici', 'bathroom', 'facil', 'prayer', 'room']"
Restoran Numani,Nizza Syila,5.0,"['restaur', 'quit', 'spaciou', 'park', 'also', 'spaciou', 'menu', 'choic', 'also', 'mani', 'crowd', 'buse', 'also', 'eat']"
Restoran Numani,ali rosidi,5.0,"['mantaabbbbb', 'make', 'nomani', 'joss', 'gandoss', 'basic', 'eat', 'well', 'subscrib', 'anyway']"
Restoran Numani,RKspeed19,2.0,"['bu', 'group', 'kalimantan', 'stop', 'dinner', 'disappoint', 'cleanli', 'especi', 'plate', 'ate', 'buffet', 'took', 'plate', 'pile', 'avail', 'plate', 'come', 'look', 'still', 'wet', 'dri', 'took', 'initi', 'hold', 'center', 'plate', 'surpris', 'plate', 'still', 'slipperi', 'oili', 'rough', 'curiou', 'smell', 'plate', 'still', 'smell', 'realli', 'fishi', 'want', 'complain', 'good', 'group', 'final', 'especi', 'wash', 'dish', 'hand', 'wash', 'use', 'avail', 'hand', 'soap', 'hygien', 'sorri', 'share', 'clean', 'worri', 'wash', 'dish', 'much', 'soap', 'wipe', 'cloth', 'unfit', 'use', 'caus', 'dish', 'stink', 'result', 'share', 'offici', 'experi', 'intent', 'bring', 'apart', 'okay', 'problem', 'good', 'food', 'good', 'servic', 'prayer', 'room', 'toilet', 'larg', 'park', 'lot', 'secur', 'maintain']"
Restoran Numani,erzylia briliant,4.0,"['cozi', 'place', 'gazebo', 'lesehan', 'standard', 'food', 'tast', 'price', 'quit', 'expens', 'friendli', 'fast', 'servic', 'suitabl', 'famili']"
Restoran Numani,Diah Prima,1.0,"['rice', 'hard', 'burnt', 'burnt', 'plu', 'cashier', 'servic', 'unprofession']"
Restoran Numani,Rifa Jamilah,4.0,"['alhamdulillah', 'got', 'delici', 'menu', 'good', 'servic', 'good', 'want', 'go', 'toilet', 'widhu', 'toilet', 'clean']"
Restoran Numani,Tyas Putri,3.0,"['tast', 'unsatisfactori', 'servic', 'unsatisfactori', 'lot', 'green', 'fli', 'take', 'packag', 'side', 'dish', 'serv', 'sell', 'well', 'eid', 'payment', 'cash']"
Restoran Numani,Murni Dudidam,5.0,"['casual', 'restaur', 'cozi', 'place', 'dine', 'famili', 'friend', 'food', 'quit', 'right', 'tongu']"
Restoran Numani,nia zahra,3.0,"['came', 'travel', 'food', 'okay', 'paid', 'toilet', 'far', 'behind', 'night', 'pretti', 'scari', 'dark']"
Restoran Numani,Edie Susatyo,4.0,"['like', 'grill', 'carp', 'sweet', 'sour', 'squid', 'past', 'famili', 'guest', 'group', 'recommend', 'come']"
Restoran Numani,Dootie_ Mo,1.0,"['recommend', 'stop', 'guy', 'kluarga', 'ate', 'restaur', 'waiter', 'hurri', 'food', 'deliveryman', 'know', 'ask', 'menu', 'tast', 'food', 'tend', 'salti', 'squid', 'either', 'overcook', 'alreadi', 'frezeer', 'hard', 'fresh', 'order', 'shrimp', 'water', 'spinach', 'one', 'serv', 'without', 'shrimp', 'tri', 'go', 'food', 'deliveri', 'repli', 'know', 'ask', 'first', 'peopl', 'third', 'person', 'new', 'food', 'run', 'ye', 'pleas', 'confirm', 'first', 'shrimp', 'water', 'spinach', 'finish', 'plain', 'water', 'spinach', 'serv', 'order', 'broil', 'shrimp', 'butter', 'come', 'like', 'spici', 'sweet', 'shrimp', 'ask', 'said', 'oh', 'okay', 'sorri', 'mispercept', 'menu', 'eat', 'get', 'vat', 'know', 'vat', 'rule']"
Restoran Numani,Asti Indriyani,1.0,"['good', 'forgot', 'order', 'sausag', 'soup', 'oseng', 'kangkung', 'tenac', 'big', 'littl', 'finger']"
Restoran Numani,A. A Najib,5.0,"['decent', 'menu', 'place', 'beauti', 'fish', 'pond', 'refresh', 'eye']"
Restoran Numani,GGM Channel,1.0,"['jogja', 'tour', 'stop', 'restaur', 'expens', 'tast', 'good', 'portion', 'bit', 'expens']"
Restoran Numani,Dodik Hernowo,3.0,"['standard', 'hungri', 'feel']"
Restoran Numani,Ari Santoso,5.0,"['food', 'delici', 'interior', 'renov', 'minimalist', 'era', 'even', 'fun']"
