restaurant_name,name,rating,review
Restoran The Volcano,H K,3.0,Cheap beers and grilled chicken. Place not so clean. No air con
Restoran The Volcano,Vincent Oktavian,5.0,"Great roasted chicken with variety of sauces, very recommended."
Restoran The Volcano,Enrico Minzoni,5.0,"absolutely the best place in bandung for beer, a lot of choice of food, the staff the place, music, everything perfect"
Restoran Sederhana - Cipete,Juliarty Masson,5.0,My favourite Padang food restaurant. I love padang food. Easy access for car parking and there is always a place to sit even when you come with over 10 persons. The Manager Pak Suyanto (?) is very helpful also fast service from staff. I love the es kopyor. Wheelchair accessibility: Easy for wheelchair users.
Restoran Sederhana - Cipete,Wahyu Hagono,4.0,Well known Padang resto chain in Jakarta... Price is middle up... Taste is okay. Tried the kembung fish and dendeng batokok. Medium parking space and locate in the middle of Cipete Raya street.
Restoran Sederhana - Cipete,Wa Wa,5.0,"Yummy menu here, delicious Padang taste,, and worth price with the taste...Sederhana is one of bigger Padang Restaurant with soo many branch.."
Restoran Sederhana - Cipete,Marvin Goenadi,4.0,Good Padang option if the two Pagi Sore outlets in Cipete are super crowded and you are not willing to wait for long. Sederhana serves decent Padang food like dendeng balado and rendang but nothing to shout about. Friendly staffs and ample parking spaces though!
Restoran Sederhana - Cipete,Fx Ardhi,3.0,Famous Padang Restaurant Chain.Good food and reasonable price with big portion.Nice when you don't know what to eat and looking for something that can fill your empty belly.
Restoran Sederhana - Cipete,Kurnia Rahma,5.0,Rumah makan padang is your comfort place after all 😙
Restoran Sederhana - Cipete,Argo Cahyadi,5.0,Good for family lunch/dinner
Restoran Sederhana - Cipete,milo o,3.0,basic and standard option for those who settle for common padang delicacy
Restoran Sederhana - Cipete,Ahmad Zaki,5.0,Good place to enjoy padang cuisine.
Restoran Sederhana - Cipete,andini sastro,5.0,"sate nya recommended, you must try it"
Restoran Sederhana - Cipete,Herry Setyawan,5.0,"I must say Sederhana is one of my favorite padang restaurant chain. The price is really worthy the quality. Many variety from the most common menu in padang restaurant; rendang, gulai ayam, gulai otak, gulai tunjang, cincang also the menu you you won't find in every padang restaurant; ayam pop, gulai kepala ikan. The sate padang is also delicious here."
Restoran Sederhana - Cipete,Amrizal Idroes,3.0,Having a good location and easy access to go there. Rendang is good but the meat too hard. Rice are not well cook. The restaurant is clean and well managed.
Restoran Sederhana - Cipete,soap,5.0,"Very fun to hang out with family and friends, especially in the VIP room 👍"
Restoran Sederhana - Cipete,annas,5.0,"as what you expect from a padangnese restaurant, it has a complete menu and very good at its taste. ome of my favourite menu is ""dendeng kering"" that tasted so good. one of the best franchise of padangnese restaurant in town."
Restoran Sederhana - Cipete,frans a,5.0,"Clean resto, fast service and delicious food. It has enough parking space even near the crowded street. They have non smoking and smoking room which accomodate customer's need."
Restoran Sederhana - Cipete,naomi abdul madjid,4.0,"One of the best Padang resto in town, can not go wrong with all their vegetables menus, such daun singkong santan, sayur nangka, also their fish' menu with bumbu rica, yum!😊"
Restoran Sederhana - Cipete,Kristina Dameria,5.0,"padangnesse restaurant,delicious taste.friendly and nice staff.received payment by cash,debit or credit card.eat here when fasting month,and queue."
Restoran Sederhana - Cipete,Rivat Siregar,5.0,Best padang food. Spacious parking space and big resto. The service is excellent
Restoran Sederhana - Cipete,Adventure Anonymous,4.0,The place is strategically located. Food quality is good but taste is so so for a Padang restaurant.
Restoran Sederhana - Cipete,Rara Wardhani,5.0,Good food. Good price. Good location. One of the best Padang resto in jakarta
Restoran Sederhana - Cipete,Agus Trianto,5.0,"Nice place, delicious cuisine, and good staff for the hospitality"
Restoran Sederhana - Cipete,Maulina Ruth Elisawati,4.0,I love to eat sate padang here 😃
Restoran Sederhana - Cipete,Harya Wijaya,5.0,great resto padang in ampera...food is great. good for family. good parking area
Restoran Sederhana - Cipete,Andri Ario,5.0,"Parkiran luas, good food etc"
Restoran Sederhana - Cipete,Bagus is Good,5.0,Great taste..many of variety menu..one of famous padang food
Restoran Sederhana - Cipete,Masril Mahjoeddin,4.0,Nice place to eat nasi padang. The services are well organised
Restoran Sederhana - Cipete,Abdul Akram,5.0,"Had a family Arisan / reunion. Everyone liked the place, food and service."
Restoran Sederhana - Cipete,Diana Jonathans,3.0,Came on Friday lunch time is not good idea. For expats the food is too spicy
Restoran Sederhana - Cipete,Fawwaz Anvilen,3.0,Really really tasteful food. Only downside is that there's a lot of flies and insects near the window.
Restoran Sederhana - Cipete,Revaldi Muhammad,5.0,Authentic Minang Food.. Try Soto Padang and dried meat/ dendeng kering
Restoran Sederhana - Cipete,Putri Utami,5.0,"Among other Sederhana Restaurants, I think this one is one of the best. Especially for the Soto Padang."
Restoran Sederhana - Cipete,Alex Muzhar,3.0,Flies flies everywhere makes you wonder about the hygiene
Restoran Sederhana - Cipete,Eko Basuki 7,4.0,Good
Restoran Sederhana - Cipete,Gede Arya,5.0,"Restoran Sederhana Cipete is Padang's Resto, with best recipe from their's heritage"
Restoran Sederhana - Cipete,Helfian Helmy,3.0,"A restaurant which offer traditional food from west sumatera , its called padang food."
Restoran Sederhana - Cipete,Dema Rivai,3.0,Not bad for late breakfasting
Restoran Sederhana - Cipete,Untung Jawa,5.0,Good food good price nice place friendly staff
Restoran Sederhana - Cipete,Dedet Rahmadiana,4.0,"Clean, nice and delicious food. Excellent service."
Restoran Sederhana - Cipete,saint chyril,5.0,Daring taste. For those of you who loves Padang food.
Restoran Sederhana - Cipete,Dina Rahmatika (Dina),5.0,Serves great selection of Padang cuisine
Restoran Sederhana - Cipete,Helda Sihombing,3.0,So so
Restoran Sederhana - Cipete,Leksin Awal,4.0,Good Padang food at decent price
Restoran Sederhana - Cipete,Anugrah Wirawan,4.0,My favorite Padang Restaurant. Recommended...!
Restoran Sederhana - Cipete,Wawan Irawan,4.0,Tjhis resto always full no que..
Restoran Sederhana - Cipete,Setiadji Sunarsan,5.0,For rendang.. Would you have any better place than this?
Restoran Sederhana - Cipete,Tayla Taur,5.0,My top 5 padang restaurant in Jakarta.
Restoran Sederhana - Cipete,Ruslani Lani,1.0,Nzmcls
Restoran Sederhana - Cipete,R Y Has,5.0,👍
Restoran Sederhana - Cipete,Catur Hady Pamungkas,4.0,"Good ambience, good taste"
Restoran Sederhana - Cipete,Agus Hartanto,4.0,Tight competition of taste with Pagi Sore
Restoran Sederhana - Cipete,Felix Dani,3.0,An alternative Resto if Pagi - Sore Close
Restoran Sederhana - Cipete,Supri Suwandi,5.0,Ok
Restoran Sederhana - Cipete,Kang DZ,5.0,Simple restaurant original from west sumatra
Restoran Sederhana - Cipete,CLG Businesscentre,5.0,Clean and provide tasty food
Restoran Sederhana - Cipete,Rico Arifadila,5.0,Good
Restoran Sederhana - Cipete,Sam Gaming,5.0,ok
Restoran Sederhana - Cipete,Heri Surianto,5.0,👍
Restoran Sederhana - Cipete,Rudy Hutagalung,5.0,👍👍👍
Restoran Sederhana - Cipete,Iwan Irwanto,4.0,Good food
Restoran Sederhana - Cipete,Salma Said,5.0,"Good services, clean"
Restoran Sederhana - Cipete,Fernando Reza,4.0,Sate padangnya top
Restoran Sederhana - Cipete,john darmawan,5.0,Lekker until the last bite
Restoran Sederhana - Cipete,agus makkie,5.0,Love it
Restoran Sederhana - Cipete,Acep Wijaya,5.0,Good
Restoran Sederhana - Cipete,PANJI M FIRAS,5.0,The best
Restoran Sederhana - Cipete,Diva Metal Channel,5.0,Good taste for food
Restoran Sederhana - Cipete,Anya Opie,5.0,I like
Restoran Sederhana - Cipete,Ferdian Rachman,5.0,Good food from padang
Restoran Sederhana - Cipete,ngaprak channel,5.0,Ok
Restoran Sederhana - Cipete,Indra Kusuma,5.0,Yummy
Restoran Sederhana - Cipete,Ari Rahmadiansyah,5.0,Cool
Restoran Sederhana - Cipete,lost ucupmycat,5.0,Nice place 🙋
Restoran Sederhana - Cipete,Muhammad Husain Nasution,5.0,Goood
Restoran Sederhana - Cipete,Roni Man,5.0,Good
Restoran Sederhana - Cipete,Frans Aristiyan,4.0,Top
Restoran Sederhana - Cipete,Medi Permadi Sastradipura BSc,5.0,Good padang food
Restoran Sederhana - Cipete,Chandra Nur Wicaksono,5.0,Ok
Restoran Sederhana - Cipete,ARIF YOGA,5.0,Good
Restoran Sederhana - Cipete,fadhil muhammad,4.0,Good
Restoran Sederhana - Cipete,christine simanjuntak,5.0,Good
Restoran Sederhana - Cipete,rony soerakoesoemah,4.0,chil'in
Restoran Sederhana - Cipete,Mulyono Lim,4.0,Good
Restoran Sederhana - Cipete,Widyantoro Kurnia,3.0,A good padang restaurant
Restoran Sederhana - Cipete,Arif Rifaldi,5.0,Nice
Restoran Sederhana - Cipete,Fresty Hamada,5.0,👍👍👍
Restoran Sederhana - Cipete,Dwi Oktora,5.0,Ok
Restoran Sederhana - Cipete,Kurniawan Yusuf Ali,5.0,Yummy
Restoran Sederhana - Cipete,ichwan Fachrudin,5.0,good
Restoran Sederhana - Cipete,LFika ID,5.0,Class
Restoran Sederhana - Cipete,Dishk mono mono,5.0,Berry good
Restoran Sederhana - Cipete,ADI PERMADI,5.0,"Good Place, Good Food"
Restoran Sederhana - Cipete,Jam Hani,5.0,Thanks
Restoran Sederhana - Cipete,Aldin On Air,5.0,The food is good
Restoran Sederhana - Cipete,Deni Viskar,5.0,Quick service
Restoran Sederhana - Cipete,agung tri,5.0,Awesome place
Restoran Sederhana - Cipete,hazem malek,4.0,Nice place
Restoran Sederhana - Cipete,Jlius Suweno,5.0,nice place
Restoran Sederhana - Cipete,Dian Ira Rivia,5.0,Nice place
Restoran Sederhana - Cipete,Devvi Widyaningrum,4.0,"(Translated by Google) The place is comfortable for eating, separated from non-smoking and outdoor, there is a toilet and a prayer room There are many choices of side dishes, including shrimp, meat, fish, chicken... There are sate padang and martabak egypt too, but martabak mesirnya like most curry spices so a little bitter. For the Padang satay, it's delicious, the seasoning is very thick.. (Original) Tempatnya nyaman buat makan dipisah non smoking dan outdoor, ada toilet dan mushola Pilihan lauknya banyak ada udang, daging, ikan, ayam... Ada sate padang dan martabak mesir juga, tapi martabak mesirnya seperti kebanyakan bumbu karinya jadi sedikit pahit. Untuk sate padangnya enak, bumbunya kental banget.."
Restoran Sederhana - Cipete,Adjeng Riana Agusari,5.0,"(Translated by Google) Today's birthday boss is treated here. Today's fried chicken special course is delicious. Batokok jerky is great. Soto Padang Seger. The kopyor ice is the stick. The place is also comfortable to use air conditioning so it's not hot. Smocking area is also there. The toilet is there. The mosque is there. The service is fast and friendly. Parking is pretty decent. The road to the scene is rather jammed if you use the car, you better ride the motorcycle this time. However, the name is treated yeee Stomach full of happy hearts. Tararengkyu. (Original) Hari ini boss ultah ditraktir di sini. Ayam goreng kampung menu spesial hari ini enak. Dendeng batokok nya mantab. Soto padang seger. Es kopyor keroknya ajib. Tempatnya juga nyaman pake AC jadi ga kegerahan. Smocking area juga ada. Toilet ada. Mushola ada. Pelayanannya cepat dan ramah. Parkirnya lumayanlah. Jalan menuju tkp nya agak macet sih kalau naek mobil, mending naek motor kali ya. Namun demikian namanya ditraktir yeee Perut kenyang hati senang. Tararengkyu lah."
Restoran Sederhana - Cipete,Fitriah Laela,4.0,"(Translated by Google) In the afternoon I was confused about what to eat, finally this Naspad Ojol... I ordered the one with Balado round eggs. The packaging uses a box, guys, it's neat too.. but the portion is small, you know hehe.. the white rice is also a little bit, it's like eating directly there.. the side dishes are cassava leaves, jackfruit curry, the jackfruit is really soft.. then the green chili sauce, the sauce is solid, and the rendang seasoning, although the portion is super minimal, but it's delicious, the rendang seasoning is very good, the beef flakes are a little bit, and it's soft. never mind.. About the price? Yes you know hehehe (Original) Sore-sore bingung mo makan apa, akhirnya ojol naspad ini.. aku pesen yg pakai Telor bulat balado. Packagingnya pakai box gais, rapih juga.. tapi porsinya dikit lho ternyata hehe.. nasi putihnya jg dikit, kayak makan lgsg disana.. terus lauknya ya daun singkong, gulai nangka, nangkanya empuk bgt.. terus sambal ijo, sambelnya mantep, dan bumbu rendang, meskipun porsinya super minim, tp enak kok, bumbu rendangnya medok bgt, dpt serpihan daging sapinya sedikit, dan itu empuk lho.. kuah2nya jg medik bgt rasanya.. utk telur baladonya, menurut ku kurang yah sambal merahnya, kayak telur gulai aja gitu.. Soal harga? Ya tau lah kalian hehehe"
Restoran Sederhana - Cipete,Rodiannauli Pane,5.0,"(Translated by Google) Here the Egyptian martabak is good, joos...the food is a bit sweet..over all, it's really good (Original) Disini martabak mesirnya mantaap joos...makannanya agak manis dikit..over all enak siih"
Restoran Sederhana - Cipete,Devan rifan,5.0,"(Translated by Google) Good food (Original) Makanan nya enak, gak pelit sambal bisa minta banyak banget, toilet nya bersih, tempat nya sangat rapi, pegawai nya ramah, Yang paling penting full ac untuk Yang non smoking"
Restoran Sederhana - Cipete,ulin copati,4.0,(Translated by Google) Great and clean place. Fast and responsive service. Thanks for the great coffee 👍 (Original) Mantap dan bersih tempatnya. Cepat dan tanggap servisnya. Terima kasih kopinya mantap 👍
Restoran Sederhana - Cipete,鴨周,3.0,"(Translated by Google) The store is clean. The taste is not outstanding, but there is no loss, so even Japanese people can do it. If you go in and wait, a lot of small plates will come out, so you can eat as much as you like. Even if you eat a lot, it rarely exceeds 800 yen (Original) 店内は清潔感有り。味はずば抜けていないがハズレもないので日本人でも大丈夫。入って待ってれば、小皿がいっぱい出てくるので好きな分だけ食べれば良い。相当食べても800円を超えることは稀"
Restoran Sederhana - Cipete,Emma Eryanti,5.0,"(Translated by Google) A simple restaurant is no doubt yes. The menu is also complete. There is an Egyptian martabak too, there is also satay padang. There are various drinks. The price is not cheap. But it is proportional to the taste and comfort of the place and service. (Original) Restoran sederhana sudah tidak diragukan lagi ya rasanya. Menunya juga lengkap. Ada martabak mesir juga, sate padang juga ada. Aneka minuman ada. Harganya memang tidak murah. Tapi sebanding dengan rasa dan kenyamanan tempat dan pelayanannya."
Restoran Sederhana - Cipete,Fransiska Astuti,5.0,"(Translated by Google) The place is comfortable, the food is good, the service is fast, the toilets are clean, there are mosques ... The main thing is ... (Original) Tempatnya nyaman, makanan enak, pelayanan cepat, toilet bersih, ada Mushola... Siippplah pokoke..."
Restoran Sederhana - Cipete,Husein Nugraha,5.0,"(Translated by Google) A clean, comfortable and neat restaurant, with lots of tables and chairs, on the edge of the Cipete highway, with adequate parking space. It is suitable for families and individuals with good and good service ... (Original) Rumah makan yang bersih, nyaman dan apik, dengan meja dan kursi yang banyak, berada di pinggir jalan raya cipete, dengan tempat parkir yang memadai. Sangat cocok buat keluarga maupun perorangan dengan pelayanan yang baik dan bagus..."
Restoran Sederhana - Cipete,Tobing Tareezqi,5.0,"(Translated by Google) It's been a long time I haven't eaten at RM Simple, just happened to pass by while praying dzuhur (Original) Sudah lama gak makan di RM Sederhana, pas kebetulan lewat situ sekalian sholat dzuhur"
Restoran Sederhana - Cipete,maximum project,5.0,"(Translated by Google) Take a long meal ... Wkwkwkwk .... No need to talk about it ... The best restaurant in the world, mah ... Rendang and curry have no opponents ..... Use crackers that are filled with broth ... Ouch .... Champion is this restaurant .... Really recommended for you lovers of Padang cuisine ..... I stopped by here with the best Indonesian Bassist ... Yuke Sampurna (Original) Makan lamak..... Wkwkwkwk.... Gak usah ngomong lah ya... Restoran paling enak sejagat ini mah... Rendang ama gulai otak nya gak ada lawan..... Pake kerupuk jangek dikasi kuah... Aduh.... Juara lah restoran ini.... Recomended banget buat kalian pecinta masakan padang..... Gua mampir kesini bareng Bassist terbaik Indonesia... Yuke Sampurna"
Restoran Sederhana - Cipete,Muhammad Dhany,5.0,(Translated by Google) The most delicious simple restaurant menu in Java according to our family (Original) Menu resto sederhana terenak se jawa menuurut kluarga kami Kid-friendliness: Ayam pop cocok buat anak
Restoran Sederhana - Cipete,Sensony DP,5.0,"(Translated by Google) the place is quite wide for Cipete, typical Padang food tastes like Javanese taste (Original) tempat lumayannluas untuk di Cipete, makanan khas padang rasa masuk selera Jawa"
Restoran Sederhana - Cipete,sora yu,5.0,(Translated by Google) The food is not salty and it is delicious. old homestead. I go home once a week. (Original) 음식이 안 짜고 맛있어요. 오래된 단골집. 일주일에 한 번은 가는 집.
Restoran Sederhana - Cipete,Ahmad Kusdianto,5.0,"(Translated by Google) The food is delicious and it's cheaper, the place is spacious and comfortable. Previously, payments were only cash, now you can use debit cards and credit cards. (Original) Makanannya enak dan lebih murah tempatnya luas dan nyaman pembayaran tadinya cuma tunai sekarang sudah mulai bisa pakai katu debit dan kartu kridit."
Restoran Sederhana - Cipete,p rummenige,5.0,(Translated by Google) The true OG for padang food !!(Original)The true OG for padang food!!
Restoran Sederhana - Cipete,surya sunBRN,4.0,"(Translated by Google) Always crowded .. The food is delicious.. The choices are many ... if they haven't run out. Must Try: Pop Chicken, Chopped Curry EDC machine no matter when will it be repaired ... So ... Cash Only. (Original) Selalu rame.. Makanannya enak.. Pilihannya banyak... kalau blm kehabisan. Must Try : Ayam Pop, Gulai Cincang Mesin EDC ntah kapan akan di perbaiki... Sehingga... Cash Only."
Restoran Sederhana - Cipete,Satya Bagaswara,3.0,"(Translated by Google) Usually at a simple RM that I usually visit, 2 rice is provided, this is not provided at all as if it would be like I don't know or have never eaten at a simple RM like that. (Original) Biasanya di RM sederhana yang biasa saya kunjungi disediakan 2 nasi, ini tidak disediakan sama sekali seakan akan seperti tidak tau atau tidak pernah makan di RM sederhana seperti itu."
Restoran Sederhana - Cipete,Mohamad Rofi,2.0,(Translated by Google) The place is good and there is a car park (Original) Tempatnya bagus dan ada parkiran mobil
Restoran Sederhana - Cipete,Manggala 216,5.0,"(Translated by Google) The place is clean, the service is friendly, the food is also delicious^^, the price compared to RM Padang is usually a bit expensive, but it's okay ^^ (Original) Tempatnya bersih, pelayanannya ramah makanannya juga enak^^, harganya dibandingkan dengan rm padang biasanya agak lumayan mahal dikit, tapi sesuailah ^^"
Restoran Sederhana - Cipete,Hermina Sulistiyani,5.0,"(Translated by Google) A Padang restaurant that has no doubt about the authenticity of its ""Padang taste"". Enjoy a plate of rice with Pop Chicken, Fried Chicken, Cassava Leaves, Eggplant Sambel Jengkol, Sambel Ijo and a few skewers of Sate Padang, the taste is champion. Moreover, the opening menu during the fasting month is in the form of banana compote, not yet the drum has tempting faith. (Original) Restoran Padang yang tak diragukan lagi keaslian ""rasa Padang"" nya. Menikmati sepiring nasi dengan Ayam Pop, Ayam Goreng, Daun Singkong, Terong Sambel Jengkol, Sambel Ijo dan beberapa tusuk Sate Padang, rasa juara. Terlebih menu pembuka ketika bulan puasa berupa Kolak Pisang, belum bedug sudah menggoda iman."
Restoran Sederhana - Cipete,Jhony Catras,4.0,"(Translated by Google) Wow, this restaurant is really clean. Very crowded. The menus make your tongue shake. (Original) Waw bersih banget restoran nih. Ramai sekali. Menu-menunya bikin goyang lidah."
Restoran Sederhana - Cipete,Zizou Hamdani,5.0,"(Translated by Google) The taste is different from Simple Benhil but still in the standard of a premium Simple Resto. There is an outdoor smoking area, a representative toilet and prayer room. (Original) Rasa berbeda dengan Sederhana Benhil namun tetap masuk standard Resto Sederhana yang premium. Ada outdoor untuk smoking area, toilet dan mushala yang representatif."
Restoran Sederhana - Cipete,Akbar Rizqy,5.0,"(Translated by Google) As you know, Padang cuisine is one of the most popular authentic Indonesian dishes. Although Simple has many branches, Simple in Cipete is one of the best and consistent in terms of taste. The place is comfortable and clean. For the price it is still fairly normal / the same as Simple in general. #tambociek (Original) Seperti yang kalian tahu kalau masakan Padang merupakan salah satu masakan asli Indonesia yang paling populer. Walaupun Sederhana memiliki banyak cabang, Sederhana di Cipete ini termasuk salah satu yang terbaik dan konsisten dari segi rasa. Tempat nya nyaman dan bersih. Untuk harga masih terbilang normal/sama dengan Sederhana pada umumnya. #tambociek"
Restoran Sederhana - Cipete,Taufik Irmansyah,4.0,"(Translated by Google) Spacious parking is easily accessible, the food is ok, varied and delicious, but the price is pretty good if you want to save money, that's not the place (Original) Parkir luas mudah diakses makanan ok variasi dan enak tapi harganya lumayan sih kalau mau ngirit bukan tempat nya"
Restoran Sederhana - Cipete,Agus Daliman,5.0,(Translated by Google) Simple in cipete raya.. top markotop.. pop chicken with 11 thumbs up (Original) Sederhana di cipete raya..top markotop..ayam pop nya jempol 11 kali
Restoran Sederhana - Cipete,dani apriyanto,5.0,(Translated by Google) Spacious parking.... delicious menu... affordable price... friendly and nimble (Original) Parkiran luas....lezat menu nya... terjangkau harganya... ramah dan cekatan
Restoran Sederhana - Cipete,Dewi Iswulandari,4.0,"(Translated by Google) The location is strategic, the food is delicious, especially the chicken pop. Satay Padang & Martabak Kubang are also available. The service is good, the presentation is fast, friendly & responsive. Parking is not wide, but enough because usually the parking lot is not crowded. The restaurant is clean, the toilet is clean & there is a prayer room. There is a private room, suitable for groups. (Original) Lokasinya strategis, masakannya enak terutama ayam popnya. Tersedia juga sate padang & martabak kubang. Pelayanannya bagus, penyajian cepat, ramah & tanggap. Parkiran tidak luas, tp cukup krn biasanya yg parkir tidak ramai. Restonya bersih, toilet bersih & ada musholla. Ada private room, cocok utk group."
Restoran Sederhana - Cipete,Yukio Inaike,4.0,"(Translated by Google) Compared to other Padang restaurants, the price is a little higher, but the taste is stable and delicious anyway. Especially, the stewed coconut of Chavehijau and squid is especially noteworthy. (Original) 他のパダン料理のお店に比べて、値段はやや高めだが、味が安定していてとにかく美味しい。特にチャベヒジャウとイカのココナッツ煮込みは特筆。"
Restoran Sederhana - Cipete,PM Santoso,4.0,(Translated by Google) One of the famous Padang restaurants in Jakarta. Original cuisine. When eating here all the side dishes that are held are truly appetizing. Pop chicken is served with its truly delicious tomato concoction sauce. The mixture is also yummy and tender. Chicken curry with coconut milk sauce which is tasty tempting. Tasteful curry which is appetizing. (Original) Salah satu restoran Padang yang terkenal di Jakarta. Masakan original. Saat makan di sini semua lauk yang digelar betul-betul mengundang selera. Ayam pop dihidangkan dengan saus tomat racikan khasnya benar-benar maknyus. Rendangnya juga yummy dan empuk. Ayam gulai dengan kuah santan yang gurih mengoda. Gulai tunjang yang mengundang selera.
Restoran Sederhana - Cipete,Yusak Ludfi Kriswanoto,5.0,(Translated by Google) There is an egg martabak which is quite tasty .. The stuffing is mostly onion leaves. And also the Padang satay which tastes really good ... The meat is also not stingy plus it's tender ... (Original) Ada martabak telor yg lumayan enak.. Dia isiannya bnyakan daun bawangnya. Dan juga sate padang yg bumbunya cakep bgt rasanya...... Dagingnya jg ga pelit plus empuk...
Restoran Sederhana - Cipete,Reni Rahmawati,5.0,"(Translated by Google) The place is pretty good, the food is too... it's desert food... It's delicious... the sauce is too... there's a prayer room in the back... the place is quite often full When are you going to try it.. the price is relative huh.. But so far, it's legal for that price. I ate 7 for 305,000, sokey la It's comparable to the taste.. when will you stop by again (Original) Tempatnya lumayan enak, makananannya juga.. makanan padang lah yaaaa... Enak sii.. sambelnya juga.. ada musholla dibelakang.. tempatnya lumayan sering penuh siii Kapan kapan Cobain deh.. harga tu relatif ya.. Tapi so far, sah sah aja harga segitu. Aku makan ber 7 harga 305.000, sokey la Sebanding kok sama rasa.. kapan kapan mampir lagi"
Restoran Sederhana - Cipete,Sekar Purba Oktavianty & Azkha Fahrezy,5.0,(Translated by Google) Padang restaurant with a lot of pisan menu all in the title at the table just choose which one to eat the typical taste of the desert ajib pisan spacious place very good clean there is a smoking area also a complete toilet deh here be AC ​​is also on the street Cipete raya before drinking coffee in the tuku stop by eat here first walk for coffee (Original) Rumah makan Padang dengan menu nya yang banyak pisan semua di gelar di meja tinggal pilih mana yang mau dimakan rasa khas padangnya ajib pisan tempat luas sangat baik bersih ada smoking area juga toilet lengkap deh disini be AC juga berada di jalan Cipete raya sebelum ngopi di tuku mampir makan disini dulu tinggal jalan kaki untuk ngopi
Restoran Sederhana - Cipete,Jaya Creative,4.0,"(Translated by Google) It's delicious, my friend loves the food (Original) Enak, temenku suka masakannya"
Restoran Sederhana - Cipete,irawan ns,5.0,"(Translated by Google) The Minang specialty egg coffee is a winner! At first I just wanted to try it. It turned out to be surprising. Although it took a long time and made me impatient to wait, the coffee beans tasted premium and fresh because they were suddenly ground when someone ordered. Not inferior to famous cafes. Egg coffee or egg tea doesn't taste fishy either. Markotop! (Original) Kopi telor khas minangnya juara! Awalnya cuma pingin nyoba aja. Ternyata surprising. Meski agak lama dan bikin ga sabar nunggu, biji kopinya terasa premium dan fresh karena digiling dadakan saat ada yg pesan. Ga kalah sm kafe2 beken. Kopi telor atau teh telor sama2 ga berasa amis. Markotop!"
Restoran Sederhana - Cipete,Bani Effendy,4.0,"(Translated by Google) The waiters are friendly, fast, good, right, but the parking area is not wide enough (Original) Pelayannya ramah cepat baik tepat namun area parkir kurang luas"
Restoran Sederhana - Cipete,Noval 009,5.0,(Translated by Google) Very comfortable and all krywan polite & friendly to mknn amazing enk (Original) Sangat nyaman dan sluruh krywan sopan & Ramah utk mknn luar biasa enk
Restoran Sederhana - Cipete,RC Property,4.0,"(Translated by Google) Good food, only access is congested (Original) Makanan enak, akses nya aja yg macet padat"
Restoran Sederhana - Cipete,Agung Dewantoro,5.0,"(Translated by Google) This is a restaurant with Padang cuisine. Previously I had eaten Padang cuisine, but it didn't taste good. But if it's simple, it's definitely good. When overtime the consignment at Handayani is rather difficult to find a dinner that suits the tastes of friends. So the choice finally goes to Padang cuisine. (Original) Ini resto sedia masakan Padang. Sebelumnya sudah makan masakan Padang, tapi rasanya kurang jos. Tapi kalau di Sederhana ya pasti enak lah. Saat lembur konsinyering di Handayani agak susah juga cari makan malam yang cocok dengan selera teman-teman. Jadi pilihan akhirnya trus ke masakan Padang."
Restoran Sederhana - Cipete,Aji Erlangga,4.0,(Translated by Google) Taste okay. Pop chicken is not as good as other restaurants. (Original) Rasa oke. Ayam pop khas tidak seenak restoran lain ya.
Restoran Sederhana - Cipete,Hana Permata,1.0,"(Translated by Google) Very bad service. Today at 6:25 p.m. I eat at a simple Cipete, when I want to pay my mother laughed at me and my mother, repeatedly saying ""it hasn't reached 200 yet,"" while laughing disdainfully. I asked, ""why does it have to be 200?"" He said that later he got the vocer even though it was just an ordinary brochure for a simple restaurant. He laughed again. Until not. I don't laugh at all. Not funny to me. Dropping customers like that. I've also worked as a barista, I know how to treat real customers. Very bad service. (Original) Pelayanannya jelek sekali. Hari ini jam 18.25 saya makan di sederhana cipete, saat mau bayar mas masnya menertawakan saya dan mama saya, berkali kali bilang “belom sampe 200 kok,” sambil ketawa menjelekkan. Saya tanya “emang kenapa sih harus 200?” Dia bilang nanti dapet vocer padahal itu cuman brosur biasa resto sederhana. Dia ketawa lagi. Sampe ngakak. Saya sama sekali gak ketawa. Bagi saya gak lucu. Menjatuhkan pelanggan seperti itu. Saya juga pernah kerja jadi barista, tau bagaimana memperlakukan customer yang bener. Jelek sekali service nya."
Restoran Sederhana - Cipete,Nur Rachman,5.0,(Translated by Google) The menu is a lot like other padang restaurants. The taste for the Padang cuisine is deh. There are cut fruit and desserts available too. The place is also clean and the service is very good and very quick. (Original) Menunya banyak seperti restoran padang lainnya.soal rasa utk masakan padang juara deh.ada tersedia buah potong dan hidangan penutup juga.tempatnya juga bersih dan pelayanannya sangat bagus dan cekatan sekali.mantap
Restoran Sederhana - Cipete,Uncle Jayne,5.0,(Translated by Google) a place to eat that is guaranteed to be delicious (Original) tempat makan yg sudah pasti di jamin enaknya
Restoran Sederhana - Cipete,Syamsul Arifin,5.0,"(Translated by Google) For the PSBB period, you can only serve Take Away, parking is available in strategic places, the menu is also complete (Original) Utk masa PSBB bgn hanya bs melayani Take Away, parkiran tersedia tempat strategis, menu nya jg Komplit"
Restoran Sederhana - Cipete,moeng prahadhi,5.0,(Translated by Google) The menu makes it more tasteful. Good service. (Original) Menu membuat tambah berselera. Pelayanan bagus.
